"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"1512","33","GO Biological Process","","Positive regulation of protein metabolic process","3.45E-8","MIF|OSM|RIPK3|HGF|IFNG|CCR7|WNT5A|PPARGC1A|PPARG|NRG1|ACE|PCSK9|CD28|CD86|NLRP3|CX3CR1|TLR9|CD3E|AIM2|CARD9|TREM2|PRKCZ|GATA3|XDH|GPER1|SENP1|TNF|AGTR1|TRIB3|AGAP2|LDLR|CCL5|ANGPTL8","17588","17803|17935|18121|18130|17947|17944|17812|17956|18040|17938|17896|18007|18067|18019|17857|18145|18148|18151|17962|18139|18073|17983|17899|17800|18094|18091|18010|17911|18097|18082|17878|17989|17902","4.49E-10","","GO:0051247","0.7462180904926725","0"
"552","22","GO Molecular Function","","Signaling receptor regulator activity","3.46E-8","MIF|OSM|AMH|HGF|IFNG|IL1RN|WNT5A|NRG1|PRL|PCSK9|CCL20|DPP4|GHRH|LILRB4|NRG4|ADM2|POMC|NPPC|TNF|CCL5|ANGPTL8|CCL4","17588","17803|17935|17869|18130|17947|17794|17812|17938|17824|18007|17863|17866|18028|18001|18118|17881|17851|18031|18010|17989|17902|18100","1.4E-11","","GO:0030545","0.7460923901207224","0"
"322","16","GO Biological Process","","Positive regulation of cell-cell adhesion","4.04E-8","IFNG|CCR7|WNT5A|CCR2|CD28|CD86|NLRP3|DPP4|CD3E|ADA|PRKCZ|GATA3|LILRB4|TNF|CCL5|SOCS1","17588","17947|17944|17812|18124|18067|18019|17857|17866|18151|17926|17983|17899|18001|18010|17989|17932","5.28E-10","","GO:0022409","0.7393618634889395","0"
"274","15","GO Biological Process","","Positive regulation of leukocyte cell-cell adhesion","4.08E-8","IFNG|CCR7|CCR2|CD28|CD86|NLRP3|DPP4|CD3E|ADA|PRKCZ|GATA3|LILRB4|TNF|CCL5|SOCS1","17588","17947|17944|18124|18067|18019|17857|17866|18151|17926|17983|17899|18001|18010|17989|17932","5.36E-10","","GO:1903039","0.738933983691012","0"
"1019","28","TISSUES","","Hematopoietic cell","4.1E-8","CEACAM1|TBX21|OSM|RIPK3|HGF|MPO|IFNG|CCR7|CCR2|MERTK|CD28|RORC|CD86|ARG1|NR3C2|LCN2|ABCA1|GATA3|LY86|LILRB4|CD8A|TNF|AGTR1|HMGA1|DOCK2|CCL5|CCL4|TLR5","17588","18037|17893|17935|18121|18130|17785|17947|17944|18124|18070|18067|17992|18019|18034|18079|17779|17923|17899|17905|18001|17806|18010|17911|17914|17950|17989|18100|17845","8.35E-11","","BTO:0000574","0.7387216143280264","0"
"13099","116","TISSUES","","Whole body","4.1E-8","CEACAM1|TBX21|MIF|OSM|USP18|RIPK3|MACROD2|LBP|AQP9|AMH|HGF|GCK|MPO|CYP27B1|IFNG|CCR7|NAPSA|KLB|IL1RN|RORA|NLRC5|WNT5A|DNAJC27|PPARGC1A|ADAM28|SFRP5|PDE3B|PPARG|NRG1|ACE|S100B|NCR1|CCR2|CCR5|MERTK|F2RL1|FABP5|NOS3|PRL|PCSK9|CD248|SLC19A1|PPARGC1B|ANGPT2|MET|SLC2A4|CD28|RORC|CD86|NLRP3|CCR6|ATF3|GATA2|ARG1|NR3C2|CX3CR1|STAT4|CCL20|DPP4|TLR9|CD3E|NR5A2|SGK1|AIM2|DUSP5|CYP2J2|RBP4|CARD9|ADA|LCN2|TREM2|GHRH|ABCA1|PRKCZ|GATA3|XDH|LY86|STEAP4|SHBG|IRF4|CCM2|SIRT3|LILRB4|NRG4|ADM2|CYP19A1|GPER1|TRPM2|POMC|CD8A|NPPC|DHRS9|ACE2|SENP1|TNF|AGTR1|HMGA1|TRPV4|TRIB3|MME|DOCK2|CSRP3|RGS5|CYP2E1|NR4A1|AGAP2|LDLR|GIPR|SARM1|CCL5|CCL4|ABO|ACACA|TLR5|ENPP1|SOCS7","17588","18037|17893|17803|17935|17971|18121|18127|17815|18055|17869|18130|18112|17785|17872|17947|17944|18022|17890|17794|17821|18085|17812|17998|17956|18016|17968|18049|18040|17938|17896|17977|17929|18124|18133|18070|17965|18025|18013|17824|18007|18115|17827|17776|17908|17860|17941|18067|17992|18019|17857|18136|17854|17842|18034|18079|18145|17953|17863|17866|18148|18151|17830|17917|17962|17833|17986|17980|18139|17926|17779|18073|18028|17923|17983|17899|17800|17905|17797|17788|18103|18088|17959|18001|18118|17881|18064|18094|17773|17851|17806|18031|18142|17887|18091|18010|17911|17914|17875|18097|18109|17950|18052|17839|17782|17884|18082|17878|17818|18058|17989|18100|18061|17920|17845|18004|17848","5.07E-11","","BTO:0001489","0.7387216143280264","0"
"28","8","TISSUES","","Helper T-lymphocyte","4.1E-8","TBX21|IFNG|CCR7|CD28|RORC|GATA3|CD8A|CCL5","17588","17893|17947|17944|18067|17992|17899|17806|17989","5.91E-11","","BTO:0002417","0.7387216143280264","0"
"317","17","DISEASES","","Autoimmune disease","4.33E-8","MIF|MPO|CYP27B1|IFNG|IL1RN|CCR5|NOS3|CD28|NLRP3|CCR6|STAT4|CARD9|GATA3|CD8A|ACE2|TNF|TLR5","17588","17803|17785|17872|17947|17794|18133|18013|18067|17857|18136|17953|18139|17899|17806|17887|18010|17845","4.71E-11","","DOID:417","0.7363512103646634","0"
"151","12","GO Biological Process","","Regulation of interleukin-6 production","4.57E-8","LBP|HGF|IFNG|WNT5A|F2RL1|ADORA2B|TLR9|CARD9|TREM2|LILRB4|TNF|TRPV4","17588","17815|18130|17947|17812|17965|17791|18148|18139|18073|18001|18010|17875","6.03E-10","","GO:0032675","0.7340083799930149","0"
"232","14","GO Biological Process","","Negative regulation of defense response","4.77E-8","CEACAM1|USP18|HGF|RORA|NLRC5|PPARG|NLRP3|ARG1|ADA|TREM2|GATA3|CYP19A1|GPER1|LDLR","17588","18037|17971|18130|17821|18085|18040|17857|18034|17926|18073|17899|18064|18094|17878","6.32E-10","","GO:0031348","0.7321481620959887","0"
"330","16","GO Biological Process","","Regulation of small molecule metabolic process","5.56E-8","CEACAM1|GCK|CYP27B1|IFNG|RORA|PPARGC1A|PPARG|FABP5|NOS3|ADORA2B|RORC|TREM2|GPER1|TNF|TRIB3|LDLR","17588","18037|18112|17872|17947|17821|17956|18040|18025|18013|17791|17992|18073|18094|18010|18097|17878","7.41E-10","","GO:0062012","0.7254925208417943","0"
"5378","69","TISSUES","","Viscus","5.92E-8","CEACAM1|MIF|LBP|AQP9|HGF|GCK|MPO|CYP27B1|IFNG|NAPSA|KLB|IL1RN|RORA|NLRC5|WNT5A|PPARGC1A|SFRP5|PDE3B|NRG1|ACE|F2RL1|NOS3|CD248|SLC19A1|ANGPT2|MET|SLC2A4|RORC|CD86|NLRP3|CCR6|ARG1|NR3C2|CCL20|DPP4|TLR9|NR5A2|AIM2|CYP2J2|RBP4|LCN2|ABCA1|PRKCZ|XDH|LY86|STEAP4|SHBG|IRF4|SIRT3|ADM2|GPER1|POMC|CD8A|DHRS9|ACE2|SENP1|TNF|AGTR1|HMGA1|TRPV4|TRIB3|MME|DOCK2|RGS5|CYP2E1|LDLR|GIPR|ACACA|ENPP1","17588","18037|17803|17815|18055|18130|18112|17785|17872|17947|18022|17890|17794|17821|18085|17812|17956|17968|18049|17938|17896|17965|18013|18115|17827|17908|17860|17941|17992|18019|17857|18136|18034|18079|17863|17866|18148|17830|17962|17986|17980|17779|17923|17983|17800|17905|17797|17788|18103|17959|17881|18094|17851|17806|18142|17887|18091|18010|17911|17914|17875|18097|18109|17950|17839|17782|17878|17818|17920|18004","1.46E-10","","BTO:0001491","0.722767829327708","0"
"238","14","GO Biological Process","","Regulation of innate immune response","6.47E-8","CEACAM1|USP18|LBP|NLRC5|WNT5A|PPARG|NCR1|ARG1|TLR9|AIM2|CARD9|TREM2|CCL5|SOCS1","17588","18037|17971|17815|18085|17812|18040|17929|18034|18148|17962|18139|18073|17989|17932","8.66E-10","","GO:0045088","0.71890957193313","0"
"239","14","GO Biological Process","","Regulation of hormone secretion","6.78E-8","OSM|GCK|IFNG|PPARG|RBP4|GHRH|CYP19A1|GPER1|TRPM2|POMC|TNF|AGTR1|GIPR|CCL5","17588","17935|18112|17947|18040|17980|18028|18064|18094|17773|17851|18010|17911|17818|17989","9.12E-10","","GO:0046883","0.7168770306132937","0"
"64","9","GO Biological Process","","Regulation of interleukin-2 production","6.93E-8","TBX21|CCR2|CD28|CD86|CD3E|CARD9|GATA3|IRF4|LILRB4","17588","17893|18124|18067|18019|18151|18139|17899|18103|18001","9.37E-10","","GO:0032663","0.7159266765388194","0"
"240","14","GO Biological Process","","Cellular response to peptide hormone stimulus","7.07E-8","CEACAM1|GCK|PDE3B|PPARG|PCSK9|SLC2A4|ARG1|PRKCZ|GPER1|AGTR1|TRIB3|CSRP3|NR4A1|ENPP1","17588","18037|18112|18049|18040|18007|17941|18034|17983|18094|17911|18097|18052|17884|18004","9.6E-10","","GO:0071375","0.7150580586203101","0"
"912","25","GO Biological Process","","Regulation of transferase activity","7.87E-8","CEACAM1|MIF|RIPK3|HGF|IFNG|CCR7|NLRC5|WNT5A|PPARG|NRG1|ACE|MERTK|MET|CD86|TLR9|TREM2|PRKCZ|LILRB4|TNF|AGTR1|TRIB3|AGAP2|CCL5|SOCS1|SOCS7","17588","18037|17803|18121|18130|17947|17944|18085|17812|18040|17938|17896|18070|17860|18019|18148|18073|17983|18001|18010|17911|18097|18082|17989|17932|17848","1.07E-9","","GO:0051338","0.7104025267640935","0"
"125","11","GO Biological Process","","Regulation of mononuclear cell migration","8.67E-8","RIPK3|CCR7|WNT5A|CCR2|CCR6|CX3CR1|CCL20|TNF|TRPV4|CCL5|CCL4","17588","18121|17944|17812|18124|18136|18145|17863|18010|17875|17989|18100","1.19E-9","","GO:0071675","0.706198090252379","0"
"574","20","GO Biological Process","","Cellular response to organonitrogen compound","9.14E-8","CEACAM1|AQP9|GCK|PDE3B|PPARG|PCSK9|SLC2A4|ARG1|TLR9|TREM2|PRKCZ|GPER1|TRPM2|TNF|AGTR1|TRIB3|CSRP3|NR4A1|SOCS1|ENPP1","17588","18037|18055|18112|18049|18040|18007|17941|18034|18148|18073|17983|18094|17773|18010|17911|18097|18052|17884|17932|18004","1.26E-9","","GO:0071417","0.7039053804266169","0"
"924","26","TISSUES","","Leukocyte","9.43E-8","CEACAM1|TBX21|OSM|RIPK3|HGF|MPO|IFNG|CCR7|CCR2|MERTK|CD28|RORC|CD86|NR3C2|LCN2|GATA3|LY86|LILRB4|CD8A|TNF|AGTR1|HMGA1|DOCK2|CCL5|CCL4|TLR5","17588","18037|17893|17935|18121|18130|17785|17947|17944|18124|18070|18067|17992|18019|18079|17779|17899|17905|18001|17806|18010|17911|17914|17950|17989|18100|17845","2.72E-10","","BTO:0000751","0.7025488307262672","0"
"130","12","WikiPathways","","Adipogenesis","9.46E-8","MIF|OSM|RORA|PPARGC1A|PPARG|SLC2A4|GATA2|GATA3|TNF|HMGA1|TRIB3|SOCS1","17588","17803|17935|17821|17956|18040|17941|17842|17899|18010|17914|18097|17932","1.21E-10","","WP236","0.7024108863598207","0"
"95","10","GO Biological Process","","Regulation of interleukin-1 beta production","1.01E-7","IFNG|CCR7|WNT5A|F2RL1|NLRP3|CX3CR1|AIM2|TREM2|LILRB4|TNF","17588","17947|17944|17812|17965|17857|18145|17962|18073|18001|18010","1.4E-9","","GO:0032651","0.6995678626217358","0"
"457","18","GO Biological Process","","Lymphocyte activation","1.04E-7","TBX21|RIPK3|CCR7|RORA|NCR1|MERTK|F2RL1|CD28|RORC|CD86|CCR6|DPP4|CD3E|ADA|GATA3|IRF4|CD8A|DOCK2","17588","17893|18121|17944|17821|17929|18070|17965|18067|17992|18019|18136|17866|18151|17926|17899|18103|17806|17950","1.45E-9","","GO:0046649","0.698296666070122","0"
"298","15","GO Biological Process","","T cell activation","1.15E-7","TBX21|RIPK3|CCR7|RORA|F2RL1|CD28|RORC|CCR6|DPP4|CD3E|ADA|GATA3|IRF4|CD8A|DOCK2","17588","17893|18121|17944|17821|17965|18067|17992|18136|17866|18151|17926|17899|18103|17806|17950","1.61E-9","","GO:0042110","0.6939302159646388","0"
"7242","83","GO Molecular Function","","Protein binding","1.16E-7","CEACAM1|MIF|OSM|RIPK3|LBP|AMH|HGF|IFNG|CCR7|KLB|IL1RN|RORA|WNT5A|PPARGC1A|SFRP5|PDE3B|PPARG|NRG1|ACE|S100B|CCR2|CCR5|F2RL1|FABP5|NOS3|PRL|PCSK9|CD248|PPARGC1B|ANGPT2|MET|CD28|NLRP3|CCR6|ATF3|GATA2|ARG1|CX3CR1|STAT4|CCL20|DPP4|TLR9|CD3E|NR5A2|AIM2|CARD9|LCN2|TREM2|GHRH|ABCA1|PRKCZ|GATA3|XDH|LILRB4|NRG4|ADM2|POMC|CD8A|NPPC|ACE2|TNF|AGTR1|HMGA1|TRPV4|TRIB3|MME|DOCK2|CSRP3|CYP2E1|NR4A1|AGAP2|LDLR|SARM1|CCL5|KCP|ANGPTL8|CCL4|ACACA|DAPK2|TLR5|SOCS1|ENPP1|SOCS7","17588","18037|17803|17935|18121|17815|17869|18130|17947|17944|17890|17794|17821|17812|17956|17968|18049|18040|17938|17896|17977|18124|18133|17965|18025|18013|17824|18007|18115|17776|17908|17860|18067|17857|18136|17854|17842|18034|18145|17953|17863|17866|18148|18151|17830|17962|18139|17779|18073|18028|17923|17983|17899|17800|18001|18118|17881|17851|17806|18031|17887|18010|17911|17914|17875|18097|18109|17950|18052|17782|17884|18082|17878|18058|17989|18043|17902|18100|17920|17836|17845|17932|18004|17848","7.07E-11","","GO:0005515","0.6935542010773081","0"
"107","11","Reactome Pathways","","Interleukin-4 and Interleukin-13 signaling","1.18E-7","OSM|LBP|HGF|RORA|RORC|LCN2|GATA3|IRF4|POMC|TNF|SOCS1","17588","17935|17815|18130|17821|17992|17779|17899|18103|17851|18010|17932","2.57E-10","","HSA-6785807","0.6928117992693875","0"
"251","14","GO Biological Process","","Positive regulation of T cell activation","1.19E-7","IFNG|CCR7|CCR2|CD28|CD86|NLRP3|DPP4|CD3E|ADA|PRKCZ|GATA3|LILRB4|CCL5|SOCS1","17588","17947|17944|18124|18067|18019|17857|17866|18151|17926|17983|17899|18001|17989|17932","1.66E-9","","GO:0050870","0.6924453038607469","0"
"27","7","GO Biological Process","","Positive regulation of interleukin-4 production","1.24E-7","CD28|CD86|NLRP3|CD3E|PRKCZ|GATA3|IRF4","17588","18067|18019|17857|18151|17983|17899|18103","1.75E-9","","GO:0032753","0.6906578314837766","0"
"861","24","GO Biological Process","","Response to organic cyclic compound","1.25E-7","USP18|AQP9|AMH|CYP27B1|IL1RN|RORA|PPARG|ACE|CCR5|PPARGC1B|ANGPT2|RORC|ARG1|NR3C2|TLR9|SGK1|CARD9|ADA|CYP19A1|GPER1|TRPM2|TNF|CCL5|ENPP1","17588","17971|18055|17869|17872|17794|17821|18040|17896|18133|17776|17908|17992|18034|18079|18148|17917|18139|17926|18064|18094|17773|18010|17989|18004","1.77E-9","","GO:0014070","0.6903089986991944","0"
"208","13","GO Biological Process","","Regulation of lymphocyte differentiation","1.26E-7","TBX21|IFNG|CCR2|CD28|CD86|NLRP3|TLR9|ADA|PRKCZ|GATA3|IRF4|LILRB4|SOCS1","17588","17893|17947|18124|18067|18019|17857|18148|17926|17983|17899|18103|18001|17932","1.79E-9","","GO:0045619","0.6899629454882438","0"
"210","13","GO Biological Process","","Cell chemotaxis","1.4E-7","LBP|HGF|CCR7|CCR2|CCR5|CCR6|CX3CR1|CCL20|TRPM2|AGTR1|NR4A1|CCL5|CCL4","17588","17815|18130|17944|18124|18133|18136|18145|17863|17773|17911|17884|17989|18100","2.0E-9","","GO:0060326","0.6853871964321762","0"
"169","12","GO Biological Process","","Regulation of tumor necrosis factor superfamily cytokine production","1.4E-7","MIF|LBP|IFNG|WNT5A|CCR2|CD86|CX3CR1|TLR9|CARD9|TREM2|LILRB4|POMC","17588","17803|17815|17947|17812|18124|18019|18145|18148|18139|18073|18001|17851","2.01E-9","","GO:1903555","0.6853871964321762","0"
"499","20","GO Molecular Function","","Receptor ligand activity","1.48E-7","MIF|OSM|AMH|HGF|IFNG|IL1RN|WNT5A|NRG1|PRL|CCL20|DPP4|GHRH|NRG4|ADM2|POMC|NPPC|TNF|CCL5|ANGPTL8|CCL4","17588","17803|17935|17869|18130|17947|17794|17812|17938|17824|17863|17866|18028|18118|17881|17851|18031|18010|17989|17902|18100","1.2E-10","","GO:0048018","0.6829738284605043","0"
"136","12","DISEASES","","Glucose metabolism disease","1.51E-7","GCK|PPARGC1A|PPARG|ACE|CCR5|SLC2A4|DPP4|SHBG|POMC|TNF|ANGPTL8|ENPP1","17588","18112|17956|18040|17896|18133|17941|17866|17788|17851|18010|17902|18004","1.97E-10","","DOID:4194","0.682102305270683","0"
"14060","119","COMPARTMENTS","","Cellular anatomical entity","1.71E-7","CEACAM1|TBX21|MIF|OSM|USP18|RIPK3|MACROD2|LBP|AQP9|AMH|HGF|GCK|MPO|CYP27B1|IFNG|CCR7|GGT1|NAPSA|KLB|IL1RN|RORA|NLRC5|WNT5A|PPARGC1A|ADAM28|PDE3B|PPARG|NRG1|ACE|S100B|NCR1|CCR2|CCR5|MERTK|F2RL1|FABP5|NOS3|PRL|PCSK9|ADORA2B|CD248|SLC19A1|PPARGC1B|ANGPT2|MET|SLC2A4|CD28|RORC|CD86|NLRP3|CCR6|ATF3|GATA2|ARG1|NR3C2|CX3CR1|STAT4|CCL20|DPP4|TLR9|CD3E|NR5A2|SGK1|AIM2|CYP2J2|RBP4|CARD9|ADA|LCN2|TREM2|GHRH|ABCA1|PRKCZ|GATA3|XDH|LY86|STEAP4|SHBG|IRF4|CCM2|SIRT3|LILRB4|ADM2|CYP19A1|FITM2|GPER1|TRPM2|POMC|CD8A|NPPC|DHRS9|ACE2|SENP1|TNF|AGTR1|HMGA1|TRPV4|TRIB3|MME|DOCK2|CSRP3|RGS5|CYP2E1|NR4A1|AGAP2|GPR84|LDLR|GIPR|SARM1|CCL5|ANGPTL8|CCL4|ABO|ACACA|DAPK2|TLR5|SOCS1|ENPP1|SOCS7","17588","18037|17893|17803|17935|17971|18121|18127|17815|18055|17869|18130|18112|17785|17872|17947|17944|18106|18022|17890|17794|17821|18085|17812|17956|18016|18049|18040|17938|17896|17977|17929|18124|18133|18070|17965|18025|18013|17824|18007|17791|18115|17827|17776|17908|17860|17941|18067|17992|18019|17857|18136|17854|17842|18034|18079|18145|17953|17863|17866|18148|18151|17830|17917|17962|17986|17980|18139|17926|17779|18073|18028|17923|17983|17899|17800|17905|17797|17788|18103|18088|17959|18001|17881|18064|18076|18094|17773|17851|17806|18031|18142|17887|18091|18010|17911|17914|17875|18097|18109|17950|18052|17839|17782|17884|18082|18046|17878|17818|18058|17989|17902|18100|18061|17920|17836|17845|17932|18004|17848","2.97E-10","","GOCC:0110165","0.6767003889607845","0"
"876","24","GO Biological Process","","Positive regulation of cell differentiation","1.71E-7","CEACAM1|HGF|CYP27B1|IFNG|PPARG|NRG1|ACE|PPARGC1B|CD86|NLRP3|GATA2|CX3CR1|ADA|TREM2|PRKCZ|GATA3|LILRB4|GPER1|NPPC|TNF|AGTR1|MME|CSRP3|SOCS1","17588","18037|18130|17872|17947|18040|17938|17896|17776|18019|17857|17842|18145|17926|18073|17983|17899|18001|18094|18031|18010|17911|18109|18052|17932","2.47E-9","","GO:0045597","0.6767003889607845","0"
"308","15","GO Biological Process","","Positive regulation of secretion","1.71E-7","MIF|GCK|IFNG|PPARG|F2RL1|PRL|ADORA2B|GATA2|RBP4|TREM2|GHRH|CYP19A1|GPER1|TRPM2|GIPR","17588","17803|18112|17947|18040|17965|17824|17791|17842|17980|18073|18028|18064|18094|17773|17818","2.47E-9","","GO:0051047","0.6767003889607845","0"
"135","11","GO Biological Process","","Regulation of fat cell differentiation","1.74E-7","RORA|WNT5A|PPARG|RORC|GATA2|GATA3|GPER1|TNF|TRPV4|TRIB3|ENPP1","17588","17821|17812|18040|17992|17842|17899|18094|18010|17875|18097|18004","2.53E-9","","GO:0045598","0.6759450751717401","0"
"75","9","GO Biological Process","","Positive regulation of mononuclear cell migration","2.29E-7","CCR7|WNT5A|CCR2|CCR6|CX3CR1|CCL20|TNF|CCL5|CCL4","17588","17944|17812|18124|18136|18145|17863|18010|17989|18100","3.35E-9","","GO:0071677","0.6640164517660112","0"
"178","12","GO Biological Process","","Regulation of T cell differentiation","2.38E-7","TBX21|IFNG|CCR2|CD28|CD86|NLRP3|ADA|PRKCZ|GATA3|IRF4|LILRB4|SOCS1","17588","17893|17947|18124|18067|18019|17857|17926|17983|17899|18103|18001|17932","3.49E-9","","GO:0045580","0.6623423042943488","0"
"4175","59","GO Cellular Component","","Extracellular region","2.46E-7","CEACAM1|MIF|OSM|LBP|AMH|HGF|MPO|IFNG|GGT1|NAPSA|IL1RN|WNT5A|ADAM28|SFRP5|NRG1|ACE|S100B|MERTK|FABP5|PRL|PCSK9|CD248|ANGPT2|MET|SLC2A4|CD86|NLRP3|ARG1|CCL20|DPP4|TLR9|CYP2J2|RBP4|LCN2|TREM2|GHRH|PRKCZ|XDH|LY86|STEAP4|SHBG|LILRB4|NRG4|ADM2|POMC|CD8A|NPPC|ACE2|TNF|MME|DOCK2|AGAP2|LDLR|CCL5|KCP|ANGPTL8|CCL4|ABO|ENPP1","17588","18037|17803|17935|17815|17869|18130|17785|17947|18106|18022|17794|17812|18016|17968|17938|17896|17977|18070|18025|17824|18007|18115|17908|17860|17941|18019|17857|18034|17863|17866|18148|17986|17980|17779|18073|18028|17983|17800|17905|17797|17788|18001|18118|17881|17851|17806|18031|17887|18010|18109|17950|18082|17878|17989|18043|17902|18100|18061|18004","2.4E-10","","GO:0005576","0.6609064892896621","0"
"1041","27","Reactome Pathways","","Innate Immune System","2.55E-7","CEACAM1|MIF|USP18|RIPK3|LBP|MPO|NLRC5|S100B|CCR2|FABP5|NOS3|NLRP3|CCR6|ARG1|TLR9|AIM2|CARD9|LCN2|TREM2|LY86|TRPM2|MME|DOCK2|GPR84|SARM1|TLR5|SOCS1","17588","18037|17803|17971|18121|17815|17785|18085|17977|18124|18025|18013|17857|18136|18034|18148|17962|18139|17779|18073|17905|17773|18109|17950|18046|18058|17845|17932","6.69E-10","","HSA-168249","0.6593459819566044","0"
"1935","36","GO Biological Process","","Positive regulation of macromolecule biosynthetic process","2.81E-7","TBX21|OSM|RIPK3|HGF|GCK|IFNG|CCR7|RORA|NLRC5|WNT5A|PPARGC1A|PPARG|F2RL1|PRL|PPARGC1B|MET|CD28|RORC|CD86|NLRP3|ATF3|GATA2|STAT4|TLR9|NR5A2|GATA3|IRF4|GPER1|POMC|SENP1|TNF|HMGA1|CSRP3|NR4A1|AGAP2|CCL5","17588","17893|17935|18121|18130|18112|17947|17944|17821|18085|17812|17956|18040|17965|17824|17776|17860|18067|17992|18019|17857|17854|17842|17953|18148|17830|17899|18103|18094|17851|18091|18010|17914|18052|17884|18082|17989","4.14E-9","","GO:0010557","0.6551293680094921","0"
"826","23","GO Biological Process","","Positive regulation of phosphorylation","2.81E-7","MIF|OSM|RIPK3|HGF|IFNG|CCR7|WNT5A|PPARG|NRG1|ACE|MERTK|PPARGC1B|MET|CD86|CX3CR1|TLR9|CD3E|TREM2|PRKCZ|GPER1|TNF|AGAP2|CCL5","17588","17803|17935|18121|18130|17947|17944|17812|18040|17938|17896|18070|17776|17860|18019|18145|18148|18151|18073|17983|18094|18010|18082|17989","4.15E-9","","GO:0042327","0.6551293680094921","0"
"685","21","GO Biological Process","","Negative regulation of cell differentiation","2.84E-7","CEACAM1|TBX21|IFNG|RORA|WNT5A|PPARG|GATA2|TREM2|ABCA1|GATA3|XDH|LILRB4|GPER1|NPPC|TNF|TRPV4|TRIB3|CSRP3|LDLR|SOCS1|ENPP1","17588","18037|17893|17947|17821|17812|18040|17842|18073|17923|17899|17800|18001|18094|18031|18010|17875|18097|18052|17878|17932|18004","4.22E-9","","GO:0045596","0.6546681659952962","0"
"226","14","DISEASES","","Lower respiratory tract disease","3.0E-7","TBX21|LBP|MPO|IFNG|NAPSA|NRG1|ACE|MET|ADA|GATA3|POMC|CD8A|ACE2|TNF","17588","17893|17815|17785|17947|18022|17938|17896|17860|17926|17899|17851|17806|17887|18010","4.58E-10","","DOID:0050161","0.6522878745280337","0"
"493","18","GO Biological Process","","Circulatory system process","3.05E-7","CEACAM1|PPARG|ACE|F2RL1|FABP5|NOS3|ADORA2B|SLC19A1|SLC2A4|SGK1|ADM2|GPER1|POMC|ACE2|TNF|AGTR1|TRPV4|CSRP3","17588","18037|18040|17896|17965|18025|18013|17791|17827|17941|17917|17881|18094|17851|17887|18010|17911|17875|18052","4.55E-9","","GO:0003013","0.6515700160653214","0"
"109","10","GO Biological Process","","Regulation of phosphatidylinositol 3-kinase signaling","3.2E-7","CEACAM1|OSM|HGF|F2RL1|CD28|TREM2|GPER1|TNF|AGAP2|CCL5","17588","18037|17935|18130|17965|18067|18073|18094|18010|18082|17989","4.8E-9","","GO:0014066","0.6494850021680094","0"
"436","17","GO Biological Process","","Regulation of DNA-binding transcription factor activity","3.3E-7","RIPK3|AMH|NLRC5|WNT5A|PPARGC1A|SFRP5|PPARG|PPARGC1B|NLRP3|CX3CR1|TLR9|SGK1|AIM2|CARD9|PRKCZ|TNF|ENPP1","17588","18121|17869|18085|17812|17956|17968|18040|17776|17857|18145|18148|17917|17962|18139|17983|18010|18004","4.97E-9","","GO:0051090","0.6481486060122112","0"
"79","9","GO Biological Process","","Positive regulation of phosphatidylinositol 3-kinase signaling","3.37E-7","OSM|HGF|F2RL1|CD28|TREM2|GPER1|TNF|AGAP2|CCL5","17588","17935|18130|17965|18067|18073|18094|18010|18082|17989","5.09E-9","","GO:0014068","0.6472370099128661","0"
"110","10","GO Biological Process","","Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3.43E-7","TBX21|CCR2|CD28|NLRP3|CARD9|ADA|TREM2|PRKCZ|GATA3|TNF","17588","17893|18124|18067|17857|18139|17926|18073|17983|17899|18010","5.2E-9","","GO:0002824","0.6464705879957229","0"
"277","15","DISEASES","","Respiratory system disease","3.55E-7","TBX21|LBP|MPO|IFNG|NAPSA|NRG1|ACE|MET|DPP4|ADA|GATA3|POMC|CD8A|ACE2|TNF","17588","17893|17815|17785|17947|18022|17938|17896|17860|17866|17926|17899|17851|17806|17887|18010","6.18E-10","","DOID:1579","0.6449771646944906","0"
"270","15","GO Molecular Function","","Cytokine receptor binding","3.63E-7","MIF|OSM|AMH|IFNG|IL1RN|CCR2|PRL|CX3CR1|CCL20|TLR9|GATA3|TNF|CCL5|CCL4|TLR5","17588","17803|17935|17869|17947|17794|18124|17824|18145|17863|18148|17899|18010|17989|18100|17845","4.42E-10","","GO:0005126","0.6440093374963888","0"
"1664","34","TISSUES","","Immune system","3.73E-7","TBX21|OSM|RIPK3|IFNG|CCR7|NLRC5|ADAM28|PPARG|NCR1|CCR2|CCR5|NOS3|CD28|RORC|CD86|ARG1|CX3CR1|TLR9|CD3E|AIM2|ADA|TREM2|GATA3|LY86|IRF4|CCM2|CD8A|TNF|AGTR1|HMGA1|DOCK2|CCL5|CCL4|TLR5","17588","17893|17935|18121|17947|17944|18085|18016|18040|17929|18124|18133|18013|18067|17992|18019|18034|18145|18148|18151|17962|17926|18073|17899|17905|18103|18088|17806|18010|17911|17914|17950|17989|18100|17845","1.23E-9","","BTO:0005810","0.6428291168191312","0"
